# Range [m];Height [m];Real(p) [Pa];Imag(p) [Pa]
7.500000000000000000e+03;9.853846153846151719e+04;1.645834184369506902e-04;-1.848920935332421097e-04
7.500000000000000000e+03;9.858741258741256024e+04;3.356407995705973726e-05;-2.462207099019838338e-04
7.500000000000000000e+03;9.863636363636361784e+04;-1.082517771926122730e-04;-2.235569699666761778e-04
7.500000000000000000e+03;9.868531468531464634e+04;-2.127907669174858166e-04;-1.269769378836197241e-04
7.500000000000000000e+03;9.873426573426573304e+04;-2.477367272454687893e-04;1.142891727823120374e-05
7.500000000000000000e+03;9.878321678321677609e+04;-1.984130878353834292e-04;1.474083401825509337e-04
7.500000000000000000e+03;9.883216783216781914e+04;-8.475918890584263491e-05;2.320638983678525926e-04
7.500000000000000000e+03;9.888111888111886219e+04;5.881024173596058883e-05;2.419675699373020742e-04
7.500000000000000000e+03;9.893006993006993434e+04;1.805748915889221538e-04;1.692312501946678736e-04
7.500000000000000000e+03;9.897902097902097739e+04;2.442525394610587015e-04;4.333533487738169522e-05
7.500000000000000000e+03;9.902797202797200589e+04;2.261679546180168693e-04;-9.970870786728409094e-05
7.500000000000000000e+03;9.907692307692303439e+04;1.327663715786674484e-04;-2.064649886455954104e-04
7.500000000000000000e+03;9.912587412587410654e+04;-2.455462910116242527e-06;-2.470258455584447687e-04
7.500000000000000000e+03;9.917482517482516414e+04;-1.391214597591796461e-04;-2.049934866363474506e-04
7.500000000000000000e+03;9.922377622377622174e+04;-2.269986564664913935e-04;-9.533059100553167441e-05
7.500000000000000000e+03;9.927272727272729389e+04;-2.430132720289696210e-04;4.465653002878685230e-05
7.500000000000000000e+03;9.932167832167830784e+04;-1.757603365514248694e-04;1.713947630598548918e-04
7.500000000000000000e+03;9.937062937062936544e+04;-5.464910463510846419e-05;2.392083656975366559e-04
7.500000000000000000e+03;9.941958041958040849e+04;8.778316368423612402e-05;2.319023660656985633e-04
7.500000000000000000e+03;9.946853146853145154e+04;1.982577992439350009e-04;1.447388715511989095e-04
7.500000000000000000e+03;9.951748251748250914e+04;2.458081298441084218e-04;1.460089339804692671e-05
7.500000000000000000e+03;9.956643356643356674e+04;2.120538867689780965e-04;-1.240647187128364340e-04
7.500000000000000000e+03;9.961538461538460979e+04;1.090892625111523678e-04;-2.185135705127415275e-04
7.500000000000000000e+03;9.966433566433565284e+04;-2.767916408965551256e-05;-2.440703566207642092e-04
7.500000000000000000e+03;9.971328671328669589e+04;-1.575916901360503340e-04;-1.888236744786014605e-04
7.500000000000000000e+03;9.976223776223775349e+04;-2.328574520278431587e-04;-7.291076343909348278e-05
7.500000000000000000e+03;9.981118881118879654e+04;-2.356388208285457950e-04;6.661586330883901977e-05
7.500000000000000000e+03;9.986013986013986869e+04;-1.584457759485498037e-04;1.847177931600232968e-04
7.500000000000000000e+03;9.990909090909091174e+04;-3.385680361412069856e-05;2.406539421115314623e-04
7.500000000000000000e+03;9.995804195804195479e+04;1.050785537897581636e-04;2.224829080843843284e-04
7.500000000000000000e+03;1.000069930069929833e+05;2.068867084316210756e-04;1.279295371259006294e-04
7.500000000000000000e+03;1.000559440559440409e+05;2.435892883054188197e-04;-4.166311053216001446e-06
7.500000000000000000e+03;1.001048951048950839e+05;2.006044770625139560e-04;-1.370727311344274333e-04
7.500000000000000000e+03;1.001538461538461415e+05;9.356150637801104988e-05;-2.232523309768950166e-04
7.500000000000000000e+03;1.002027972027971991e+05;-4.276839984692981856e-05;-2.406738753033692052e-04
7.500000000000000000e+03;1.002517482517482713e+05;-1.672193229960013366e-04;-1.778755747289874648e-04
7.500000000000000000e+03;1.003006993006992852e+05;-2.347681740156052558e-04;-5.928272103677130440e-05
7.500000000000000000e+03;1.003496503496503283e+05;-2.300663289669294511e-04;7.706016472571926843e-05
7.500000000000000000e+03;1.003986013986013713e+05;-1.493455089213421893e-04;1.900126286119826536e-04
7.500000000000000000e+03;1.004475524475524289e+05;-2.351781715802117598e-05;2.411207154414361786e-04
7.500000000000000000e+03;1.004965034965034865e+05;1.126066835998675345e-04;2.160758271956788506e-04
7.500000000000000000e+03;1.005454545454545296e+05;2.097528041441942197e-04;1.200639145147446452e-04
7.500000000000000000e+03;1.005944055944055435e+05;2.418970269406727337e-04;-1.090212585734066084e-05
7.500000000000000000e+03;1.006433566433565866e+05;1.967692351248611900e-04;-1.407969227398692396e-04
7.500000000000000000e+03;1.006923076923076878e+05;8.942630892378651574e-05;-2.249950930918534497e-04
7.500000000000000000e+03;1.007412587412587309e+05;-4.622820995013671505e-05;-2.379596777945658511e-04
7.500000000000000000e+03;1.007902097902097739e+05;-1.673631581529658652e-04;-1.754928484104524805e-04
7.500000000000000000e+03;1.008391608391608170e+05;-2.338592114391850065e-04;-5.768494670975215561e-05
7.500000000000000000e+03;1.008881118881118891e+05;-2.289326178853494083e-04;7.631602808173254256e-05
7.500000000000000000e+03;1.009370629370629176e+05;-1.503693137295579268e-04;1.894599715755948554e-04
7.500000000000000000e+03;1.009860139860139607e+05;-2.535736813385066165e-05;2.394057432767101071e-04
7.500000000000000000e+03;1.010349650349650328e+05;1.080579997416758096e-04;2.165277447640724033e-04
7.500000000000000000e+03;1.010839160839160759e+05;2.056542374186017799e-04;1.235201339613910352e-04
7.500000000000000000e+03;1.011328671328671189e+05;2.401677889375204082e-04;-4.031212156036365761e-06
7.500000000000000000e+03;1.011818181818181620e+05;1.997103231000116406e-04;-1.351288486819442853e-04
7.500000000000000000e+03;1.012307692307692487e+05;9.537235719040630232e-05;-2.195154289456989624e-04
7.500000000000000000e+03;1.012797202797203063e+05;-3.760175138369396738e-05;-2.372279795502582459e-04
7.500000000000000000e+03;1.013286713286713202e+05;-1.581243166504363328e-04;-1.801215832469490205e-04
7.500000000000000000e+03;1.013776223776223633e+05;-2.299257931904506497e-04;-6.842359132951285404e-05
7.500000000000000000e+03;1.014265734265734209e+05;-2.318139007242356602e-04;6.635753777031139721e-05
7.500000000000000000e+03;1.014755244755244639e+05;-1.590832732833669322e-04;1.794798449250191853e-04
7.500000000000000000e+03;1.015244755244755070e+05;-3.921300564052676785e-05;2.364767977309962003e-04
7.500000000000000000e+03;1.015734265734265791e+05;9.226753597463160949e-05;2.212494454916771262e-04
7.500000000000000000e+03;1.016223776223776222e+05;1.956113328452344687e-04;1.378559201442639383e-04
7.500000000000000000e+03;1.016713286713286652e+05;2.397200629094148891e-04;1.224807831070018113e-05
7.500000000000000000e+03;1.017202797202797083e+05;2.076337461421971092e-04;-1.182675398185175345e-04
7.500000000000000000e+03;1.017692307692307659e+05;1.134048408862148262e-04;-2.096069019472234906e-04
7.500000000000000000e+03;1.018181818181818235e+05;-1.533310282226894573e-05;-2.384789083520547906e-04
7.500000000000000000e+03;1.018671328671328665e+05;-1.387965071176710478e-04;-1.938697329784660865e-04
7.500000000000000000e+03;1.019160839160838950e+05;-2.221146193553092893e-04;-9.049727019203364787e-05
7.500000000000000000e+03;1.019650349650349381e+05;-2.340579720210286612e-04;4.249380101842423278e-05
7.500000000000000000e+03;1.020139860139860102e+05;-1.767977336501163200e-04;1.586258179120044484e-04
7.500000000000000000e+03;1.020629370629370533e+05;-6.587793551855463824e-05;2.291252156391524754e-04
7.500000000000000000e+03;1.021118881118881109e+05;6.446726861296107522e-05;2.287859711469884686e-04
7.500000000000000000e+03;1.021608391608391685e+05;1.772114355498604276e-04;1.601691013124879306e-04
7.500000000000000000e+03;1.022097902097902406e+05;2.330034073530841171e-04;3.991402017384720278e-05
7.500000000000000000e+03;1.022587412587412546e+05;2.195541567299956053e-04;-8.749739988509383482e-05
7.500000000000000000e+03;1.023076923076923122e+05;1.408110793204023149e-04;-1.916883229752572955e-04
7.500000000000000000e+03;1.023566433566433407e+05;1.859257978623311683e-05;-2.374525144860998303e-04
7.500000000000000000e+03;1.024055944055943983e+05;-1.090173175449270834e-04;-2.111696802235960208e-04
7.500000000000000000e+03;1.024545454545454559e+05;-2.035664362185429723e-04;-1.208536674702834879e-04
7.500000000000000000e+03;1.025034965034965135e+05;-2.350922854926526084e-04;3.515693754981745560e-06
7.500000000000000000e+03;1.025524475524475565e+05;-1.997087165453920242e-04;1.273311044531907845e-04
7.500000000000000000e+03;1.026013986013985996e+05;-1.022752441321251660e-04;2.145881496715954428e-04
7.500000000000000000e+03;1.026503496503496426e+05;2.538210143864487665e-05;2.347426137717253350e-04
7.500000000000000000e+03;1.026993006993007002e+05;1.442325914247285785e-04;1.871021583787428177e-04
7.500000000000000000e+03;1.027482517482517578e+05;2.193161656389480045e-04;8.218059066260074194e-05
7.500000000000000000e+03;1.027972027972028009e+05;2.308478895011236169e-04;-4.374437041457748294e-05
7.500000000000000000e+03;1.028461538461538439e+05;1.735479601347839312e-04;-1.608062151903541070e-04
7.500000000000000000e+03;1.028951048951048724e+05;6.218979484197847366e-05;-2.271211129655462016e-04
7.500000000000000000e+03;1.029440559440559155e+05;-6.328984144693763653e-05;-2.255700398091362903e-04
7.500000000000000000e+03;1.029930069930070022e+05;-1.727625699863351186e-04;-1.599380657932237464e-04
7.500000000000000000e+03;1.030419580419580452e+05;-2.295731162246107248e-04;-4.645329336939789074e-05
7.500000000000000000e+03;1.030909090909090883e+05;-2.216961435702665014e-04;8.141928163741065944e-05
7.500000000000000000e+03;1.031398601398601313e+05;-1.440042125280696454e-04;1.855368682478964653e-04
7.500000000000000000e+03;1.031888111888112035e+05;-2.871239760839454155e-05;2.301040968117760890e-04
7.500000000000000000e+03;1.032377622377622611e+05;9.543356571955730571e-05;2.150423147818125193e-04
7.500000000000000000e+03;1.032867132867132896e+05;1.935789140939134592e-04;1.303413889228161439e-04
7.500000000000000000e+03;1.033356643356643326e+05;2.329568083362154108e-04;1.199878099476685163e-05
7.500000000000000000e+03;1.033846153846153757e+05;2.046243034573076605e-04;-1.135023284479832600e-04
7.500000000000000000e+03;1.034335664335664187e+05;1.160077385343129041e-04;-2.003183986328246143e-04
7.500000000000000000e+03;1.034825174825174763e+05;-1.956072471573262564e-06;-2.342453309915863843e-04
7.500000000000000000e+03;1.035314685314685339e+05;-1.262411064333819101e-04;-1.980627002178933136e-04
7.500000000000000000e+03;1.035804195804195770e+05;-2.070625867454548659e-04;-1.036825832261427832e-04
7.500000000000000000e+03;1.036293706293706200e+05;-2.331207584645798696e-04;1.896254831111557568e-05
7.500000000000000000e+03;1.036783216783216631e+05;-1.870500103865377058e-04;1.362155931483474919e-04
7.500000000000000000e+03;1.037272727272727207e+05;-9.375384309444348353e-05;2.120342788194874868e-04
7.500000000000000000e+03;1.037762237762237783e+05;3.154613416476119555e-05;2.329553226392418153e-04
7.500000000000000000e+03;1.038251748251748213e+05;1.460832058449928290e-04;1.776359213661361802e-04
7.500000000000000000e+03;1.038741258741258498e+05;2.155563994467290243e-04;7.962798040421686441e-05
7.500000000000000000e+03;1.039230769230768929e+05;2.260117903708559501e-04;-4.638152459359918715e-05
7.500000000000000000e+03;1.039720279720279650e+05;1.713176205396755929e-04;-1.536215218312004280e-04
7.500000000000000000e+03;1.040209790209790081e+05;6.835940544004836985e-05;-2.248435104083613436e-04
7.500000000000000000e+03;1.040699300699300657e+05;-5.888847715752305005e-05;-2.239016257944904291e-04
7.500000000000000000e+03;1.041188811188811233e+05;-1.592326181620149937e-04;-1.637797713599033244e-04
7.500000000000000000e+03;1.041678321678321954e+05;-2.254647967715126542e-04;-5.777902774362502793e-05
7.500000000000000000e+03;1.042167832167832094e+05;-2.188012679214359536e-04;6.528098024101544519e-05
7.500000000000000000e+03;1.042657342657342524e+05;-1.574785483624052196e-04;1.704003932257569097e-04
7.500000000000000000e+03;1.043146853146853100e+05;-4.490904073072101473e-05;2.269568881021496553e-04
7.500000000000000000e+03;1.043636363636363676e+05;7.341539245984972145e-05;2.156839703738042471e-04
7.500000000000000000e+03;1.044125874125874107e+05;1.749971651971122882e-04;1.509527665981315325e-04
7.500000000000000000e+03;1.044615384615384537e+05;2.252505636732233044e-04;3.787183611676201182e-05
7.500000000000000000e+03;1.045104895104894822e+05;2.147492920468720102e-04;-8.252822280189384379e-05
7.500000000000000000e+03;1.045594405594405544e+05;1.401754256959137734e-04;-1.832205475990124918e-04
7.500000000000000000e+03;1.046083916083916120e+05;2.929661365312081600e-05;-2.251653597152015714e-04
7.500000000000000000e+03;1.046573426573426550e+05;-8.640541884787579963e-05;-2.133907836764690298e-04
7.500000000000000000e+03;1.047062937062937126e+05;-1.853350700107986044e-04;-1.386306252474388853e-04
7.500000000000000000e+03;1.047552447552447557e+05;-2.274348972087536806e-04;-2.270705703084306885e-05
7.500000000000000000e+03;1.048041958041957987e+05;-2.052568212982914077e-04;9.435243104419836172e-05
7.500000000000000000e+03;1.048531468531468272e+05;-1.287111605135340725e-04;1.825049255581639648e-04
7.500000000000000000e+03;1.049020979020979139e+05;-2.033619430153993499e-05;2.267908998295289111e-04
7.500000000000000000e+03;1.049510489510489570e+05;9.968544247876576388e-05;2.048006888496005612e-04
7.500000000000000000e+03;1.050000000000000000e+05;1.925964046449470362e-04;1.233490983813782945e-04
7.500000000000000000e+03;1.051958041958042013e+05;1.012467439770352948e-05;-2.276627321763457872e-04
7.500000000000000000e+03;1.052447552447552443e+05;-1.046748586955353259e-04;-2.003145131157553905e-04
7.500000000000000000e+03;1.050489510489510430e+05;2.260772311002924779e-04;1.518558645378911010e-05
7.500000000000000000e+03;1.050979020979021298e+05;2.008461391716101030e-04;-1.032051630955803205e-04
7.500000000000000000e+03;1.051468531468531728e+05;1.204963909390305304e-04;-1.908677475187591324e-04
7.500000000000000000e+03;1.053916083916083880e+05;-1.980389929575031576e-04;1.078536555578247391e-04
7.500000000000000000e+03;1.054405594405594311e+05;-1.178364802970701970e-04;1.925398747103841831e-04
7.500000000000000000e+03;1.053426573426573450e+05;-2.251738308953131452e-04;-6.456960843167053232e-06
7.500000000000000000e+03;1.052937062937062874e+05;-1.945258493609382700e-04;-1.221740942449098765e-04
7.500000000000000000e+03;1.054895104895105178e+05;-4.529090724029166089e-06;2.252470617397593893e-04
7.500000000000000000e+03;1.055384615384615317e+05;1.101063945622287341e-04;1.975176619219828282e-04
7.500000000000000000e+03;1.055874125874125893e+05;1.924527821155996811e-04;1.164053569139062339e-04
7.500000000000000000e+03;1.056363636363636324e+05;2.252075918131572643e-04;4.173085441202345087e-06
7.500000000000000000e+03;1.056853146853146900e+05;1.969484271978942864e-04;-1.091670248090315722e-04
7.500000000000000000e+03;1.057342657342657330e+05;1.144539141755634927e-04;-1.922877392675647506e-04
7.500000000000000000e+03;1.057832167832167761e+05;4.452758773794713640e-06;-2.234121543779045654e-04
7.500000000000000000e+03;1.060279720279720204e+05;-1.179550788301701796e-04;1.902265740980826490e-04
7.500000000000000000e+03;1.060769230769231071e+05;-5.652256727054437447e-06;2.242721699033519095e-04
7.500000000000000000e+03;1.059790209790209774e+05;-1.963769202647032322e-04;1.072209643605860901e-04
7.500000000000000000e+03;1.058321678321678046e+05;-1.095379664169749746e-04;-1.975499065939128858e-04
7.500000000000000000e+03;1.059300699300699343e+05;-2.242416976117873168e-04;-5.484430728645948209e-06
7.500000000000000000e+03;1.058811188811188767e+05;-1.917976721047033063e-04;-1.148336441943498986e-04
7.500000000000000000e+03;1.061258741258741502e+05;1.040266874282963304e-04;1.963723721990396785e-04
7.500000000000000000e+03;1.061748251748251787e+05;1.889664081131410935e-04;1.202856950378537455e-04
7.500000000000000000e+03;1.062237762237762217e+05;2.233116794775327416e-04;9.551552360290103001e-06
7.500000000000000000e+03;1.062727272727272793e+05;1.979965041272836799e-04;-1.012954599483908416e-04
7.500000000000000000e+03;1.063216783216783224e+05;1.217096272921206282e-04;-1.861509907139690583e-04
7.500000000000000000e+03;1.063706293706293800e+05;1.408029323451579343e-05;-2.225494075997889629e-04
